0.000000 -0.535919 0.535916 -0.000003 -0.000001
0.004000 0.147374 -0.147323 0.000050 0.000022
0.008000 -0.043221 0.043351 0.000131 0.000056
0.012000 0.012725 -0.012604 0.000121 0.000051
0.016000 -0.003855 0.003874 0.000019 0.000006
0.020000 0.001121 -0.001118 0.000003 -0.000000
0.024000 -0.000146 0.000334 0.000187 0.000082
0.028000 0.000256 0.000144 0.000400 0.000174
0.032000 -0.000085 0.000476 0.000391 0.000164
0.036000 -0.000154 0.000365 0.000212 0.000081
0.040000 0.000031 0.000166 0.000197 0.000078
0.044000 0.000288 0.000206 0.000495 0.000215
0.048000 0.000240 0.000579 0.000819 0.000356
0.052000 -0.000052 0.000890 0.000838 0.000351
0.056000 -0.000168 0.000823 0.000655 0.000258
0.060000 0.000070 0.000605 0.000676 0.000274
0.064000 0.000335 0.000696 0.001032 0.000447
0.068000 0.000274 0.001131 0.001405 0.000610
0.072000 0.000016 0.001486 0.001502 0.000628
0.076000 -0.000053 0.001507 0.001455 0.000586
0.080000 0.000130 0.001439 0.001569 0.000646
0.084000 0.000273 0.001608 0.001880 0.000808
0.088000 0.000228 0.001960 0.002188 0.000944
0.092000 0.000175 0.002256 0.002431 0.001016
0.096000 0.000225 0.002482 0.002708 0.001108
0.100000 0.000213 0.002774 0.002987 0.001241
0.104000 0.000076 0.003050 0.003126 0.001332
0.108000 0.000092 0.003148 0.003240 0.001383
0.112000 0.000417 0.003267 0.003685 0.001540
0.116000 0.000639 0.003808 0.004447 0.001845
0.120000 0.000312 0.004635 0.004948 0.002071
0.124000 -0.000206 0.005040 0.004834 0.002042
0.128000 -0.000088 0.004774 0.004686 0.001974
0.132000 0.000682 0.004660 0.005342 0.002236
0.136000 0.001061 0.005543 0.006605 0.002770
0.140000 0.000406 0.006918 0.007323 0.003082
0.144000 -0.000431 0.007443 0.007011 0.002940
0.148000 -0.000206 0.006884 0.006678 0.002785
0.152000 0.000856 0.006618 0.007474 0.003133
0.156000 0.001276 0.007726 0.009002 0.003806
0.160000 0.000462 0.009378 0.009840 0.004153
0.164000 -0.000410 0.009976 0.009566 0.003991
0.168000 -0.000130 0.009446 0.009316 0.003865
0.172000 0.000807 0.009278 0.010084 0.004235
0.176000 0.001059 0.010322 0.011381 0.004834
0.180000 0.000450 0.011694 0.012143 0.005130
0.184000 0.000007 0.012276 0.012283 0.005114
0.188000 0.000220 0.012285 0.012505 0.005190
0.192000 0.000452 0.012570 0.013022 0.005477
0.196000 0.000311 0.013155 0.013466 0.005721
0.200000 0.000348 0.013558 0.013906 0.005866
0.204000 0.000800 0.014008 0.014808 0.006170
0.208000 0.000791 0.015044 0.015834 0.006600
0.212000 -0.000173 0.016067 0.015894 0.006691
0.216000 -0.000835 0.015843 0.015007 0.006349
0.220000 0.000153 0.014761 0.014914 0.006269
0.224000 0.001704 0.014959 0.016663 0.006970
0.228000 0.001359 0.017166 0.018525 0.007775
0.232000 -0.000894 0.018925 0.018032 0.007592
0.236000 -0.001993 0.017768 0.015776 0.006617
0.240000 -0.000116 0.015188 0.015073 0.006301
0.244000 0.002243 0.015039 0.017282 0.007277
