0.000000000000000000e+00 1.385514000000000016e-02 -6.831649000000000402e-03
4.000000000000000083e-03 1.369820000000000065e-02 -6.777123999999999822e-03
8.000000000000000167e-03 1.360127000000000037e-02 -6.776258999999999755e-03
1.200000000000000025e-02 1.363790999999999962e-02 -6.836840999999999752e-03
1.600000000000000033e-02 1.357011999999999975e-02 -6.797606999999999781e-03
2.000000000000000042e-02 1.362291000000000023e-02 -6.838572000000000227e-03
2.400000000000000050e-02 1.350145999999999985e-02 -6.706733999999999786e-03
2.800000000000000058e-02 1.383408000000000034e-02 -6.730678000000000355e-03
3.200000000000000067e-02 1.420594000000000023e-02 -6.816359000000000133e-03
3.599999999999999728e-02 1.467790000000000067e-02 -6.908097000000000196e-03
4.000000000000000083e-02 1.519054000000000064e-02 -6.891941999999999860e-03
4.399999999999999745e-02 1.545652999999999958e-02 -6.669231000000000291e-03
4.800000000000000100e-02 1.542998999999999933e-02 -6.507966999999999919e-03
5.199999999999999761e-02 1.529237999999999952e-02 -6.587876999999999796e-03
5.600000000000000117e-02 1.502842000000000067e-02 -6.856169999999999973e-03
5.999999999999999778e-02 1.433892999999999973e-02 -6.812897000000000050e-03
6.400000000000000133e-02 1.395755000000000086e-02 -6.703848999999999572e-03
6.800000000000000488e-02 1.381735000000000081e-02 -6.488350000000000367e-03
7.199999999999999456e-02 1.373541999999999992e-02 -6.564798999999999635e-03
7.599999999999999811e-02 1.376542000000000043e-02 -6.800203999999999797e-03
8.000000000000000167e-02 1.395640000000000075e-02 -6.829052000000000386e-03
8.400000000000000522e-02 1.390534000000000041e-02 -6.852131000000000020e-03
8.799999999999999489e-02 1.383235000000000020e-02 -6.913289999999999887e-03
9.199999999999999845e-02 1.368319999999999953e-02 -6.729813000000000288e-03
9.600000000000000200e-02 1.374868999999999918e-02 -6.661730000000000256e-03
1.000000000000000056e-01 1.385860000000000043e-02 -6.759814999999999748e-03
1.039999999999999952e-01 1.363617999999999948e-02 -6.697213999999999945e-03
1.079999999999999988e-01 1.358713999999999929e-02 -6.629130999999999913e-03
1.120000000000000023e-01 1.373483999999999990e-02 -6.728658999999999682e-03
1.160000000000000059e-01 1.369590000000000043e-02 -6.758084999999999613e-03
1.199999999999999956e-01 1.359290999999999972e-02 -6.647016999999999856e-03
1.239999999999999991e-01 1.385831000000000042e-02 -6.841746000000000112e-03
1.280000000000000027e-01 1.377061000000000084e-02 -6.778567000000000099e-03
1.320000000000000062e-01 1.377666999999999954e-02 -6.611821999999999838e-03
1.360000000000000098e-01 1.372417000000000081e-02 -6.559317000000000272e-03
1.400000000000000133e-01 1.360589000000000069e-02 -6.609803000000000033e-03
1.439999999999999891e-01 1.384301999999999928e-02 -6.885884000000000102e-03
1.479999999999999927e-01 1.362666000000000051e-02 -6.699522000000000289e-03
1.519999999999999962e-01 1.349337999999999926e-02 -6.530468999999999684e-03
1.559999999999999998e-01 1.361453999999999963e-02 -6.624226999999999893e-03
1.600000000000000033e-01 1.387966000000000026e-02 -6.941562000000000079e-03
1.640000000000000069e-01 1.379110000000000058e-02 -6.836553000000000421e-03
