0.000000000000000000e+00 1.484234000000000074e-02 6.254098999999999943e-03
4.000000000000000083e-03 1.455847000000000044e-02 6.556143999999999861e-03
8.000000000000000167e-03 1.469925000000000051e-02 6.497003999999999800e-03
1.200000000000000025e-02 1.479474000000000067e-02 6.514891000000000085e-03
1.600000000000000033e-02 1.485677000000000005e-02 6.564798999999999635e-03
2.000000000000000042e-02 1.483079999999999989e-02 6.457481999999999632e-03
2.400000000000000050e-02 1.481119000000000012e-02 6.252655999999999666e-03
2.800000000000000058e-02 1.475809999999999969e-02 6.291024999999999569e-03
3.200000000000000067e-02 1.470674999999999934e-02 6.393725999999999750e-03
3.599999999999999728e-02 1.458904999999999924e-02 6.518641000000000366e-03
4.000000000000000083e-02 1.479388000000000057e-02 6.458634999999999897e-03
4.399999999999999745e-02 1.464963000000000029e-02 6.529891999999999815e-03
4.800000000000000100e-02 1.452500999999999966e-02 6.479117999999999856e-03
5.199999999999999761e-02 1.463030000000000060e-02 6.406707999999999674e-03
5.600000000000000117e-02 1.465309000000000056e-02 6.434402999999999997e-03
5.999999999999999778e-02 1.462338000000000006e-02 6.503639000000000295e-03
6.400000000000000133e-02 1.452730999999999988e-02 6.642112999999999837e-03
6.800000000000000488e-02 1.486225000000000046e-02 6.622496000000000285e-03
7.199999999999999456e-02 1.560827000000000048e-02 6.340356000000000117e-03
7.599999999999999811e-02 1.591118000000000046e-02 6.290737000000000238e-03
8.000000000000000167e-02 1.603724999999999942e-02 6.524987999999999795e-03
8.400000000000000522e-02 1.623139999999999999e-02 6.592205000000000287e-03
8.799999999999999489e-02 1.632342999999999988e-02 6.496426999999999931e-03
9.199999999999999845e-02 1.613331999999999961e-02 6.355068999999999649e-03
9.600000000000000200e-02 1.570548999999999903e-02 6.356510999999999585e-03
1.000000000000000056e-01 1.534055999999999961e-02 6.298813999999999802e-03
1.039999999999999952e-01 1.478839000000000022e-02 6.527871999999999668e-03
1.079999999999999988e-01 1.478579999999999998e-02 6.517198000000000088e-03
1.120000000000000023e-01 1.489397999999999937e-02 6.404111999999999999e-03
1.160000000000000059e-01 1.497793000000000041e-02 6.359395999999999799e-03
1.199999999999999956e-01 1.506014999999999958e-02 6.318431000000000221e-03
1.239999999999999991e-01 1.485012999999999958e-02 6.459501000000000305e-03
1.280000000000000027e-01 1.470387000000000083e-02 6.537104000000000179e-03
1.320000000000000062e-01 1.462569000000000022e-02 6.638073999999999884e-03
1.360000000000000098e-01 1.474368000000000033e-02 6.525852999999999862e-03
1.400000000000000133e-01 1.483311000000000004e-02 6.438730000000000148e-03
1.439999999999999891e-01 1.462655000000000032e-02 6.629130999999999913e-03
1.479999999999999927e-01 1.448057999999999984e-02 6.659421999999999911e-03
1.519999999999999962e-01 1.456251000000000073e-02 6.576338000000000149e-03
1.559999999999999998e-01 1.487435999999999967e-02 6.248041000000000185e-03
1.600000000000000033e-01 1.486023000000000031e-02 6.273138999999999625e-03
1.640000000000000069e-01 1.485329999999999984e-02 6.357953999999999863e-03
1.680000000000000104e-01 1.480050999999999936e-02 6.401226999999999785e-03
1.719999999999999862e-01 1.470127000000000066e-02 6.477675999999999920e-03
1.759999999999999898e-01 1.466983000000000002e-02 6.659133999999999713e-03
1.799999999999999933e-01 1.474368000000000033e-02 6.770200999999999997e-03
1.839999999999999969e-01 1.473242999999999948e-02 6.511427999999999661e-03
1.880000000000000004e-01 1.470300000000000079e-02 6.322470000000000173e-03
1.920000000000000040e-01 1.482042000000000082e-02 6.310930000000000185e-03
1.960000000000000075e-01 1.491360000000000081e-02 6.395169000000000027e-03
2.000000000000000111e-01 1.489426999999999938e-02 6.489792000000000304e-03
2.039999999999999869e-01 1.475377999999999933e-02 6.596819999999999767e-03
2.079999999999999905e-01 1.464963000000000029e-02 6.507678000000000247e-03
2.119999999999999940e-01 1.467560000000000045e-02 6.557587000000000138e-03
2.159999999999999976e-01 1.476127999999999989e-02 6.522680000000000318e-03
2.200000000000000011e-01 1.494272999999999955e-02 6.271984999999999887e-03
2.240000000000000047e-01 1.477800999999999941e-02 6.410746999999999626e-03
2.280000000000000082e-01 1.452846999999999993e-02 6.689712999999999909e-03
2.320000000000000118e-01 1.471338999999999980e-02 6.649325000000000201e-03
2.359999999999999876e-01 1.484579999999999927e-02 6.571144999999999591e-03
2.399999999999999911e-01 1.494995000000000004e-02 6.412766000000000299e-03
2.439999999999999947e-01 1.497274000000000001e-02 6.294197999999999980e-03
2.479999999999999982e-01 1.472464000000000064e-02 6.484888000000000284e-03
2.520000000000000018e-01 1.478521999999999996e-02 6.437288000000000211e-03
2.560000000000000053e-01 1.488965000000000080e-02 6.392572000000000011e-03
2.600000000000000089e-01 1.491590999999999924e-02 6.378725000000000020e-03
2.640000000000000124e-01 1.484205000000000073e-02 6.437288000000000211e-03
2.680000000000000160e-01 1.475752999999999961e-02 6.552971000000000316e-03
2.720000000000000195e-01 1.485907000000000026e-02 6.458346999999999699e-03
2.760000000000000231e-01 1.495600000000000054e-02 6.367185000000000032e-03
2.800000000000000266e-01 1.481349000000000034e-02 6.584416000000000053e-03
2.839999999999999747e-01 1.482502999999999946e-02 6.662018999999999927e-03
2.879999999999999782e-01 1.502842000000000067e-02 6.472771999999999901e-03
2.919999999999999818e-01 1.489541999999999949e-02 6.573452999999999935e-03
2.959999999999999853e-01 1.499263999999999979e-02 6.484598999999999745e-03
2.999999999999999889e-01 1.504832000000000045e-02 6.394015000000000289e-03
3.039999999999999925e-01 1.482127999999999918e-02 6.601148000000000259e-03
3.079999999999999960e-01 1.483224000000000001e-02 6.586723000000000057e-03
3.119999999999999996e-01 1.490003999999999981e-02 6.585569999999999792e-03
3.160000000000000031e-01 1.504342000000000006e-02 6.436421999999999803e-03
3.200000000000000067e-01 1.493869999999999920e-02 6.423439999999999879e-03
3.240000000000000102e-01 1.498341000000000083e-02 6.399496000000000177e-03
3.280000000000000138e-01 1.472118000000000038e-02 6.695483000000000337e-03
3.320000000000000173e-01 1.483224000000000001e-02 6.583549999999999645e-03
3.360000000000000209e-01 1.506216999999999973e-02 6.424304999999999946e-03
3.400000000000000244e-01 1.498975999999999954e-02 6.559894000000000142e-03
3.439999999999999725e-01 1.479763000000000085e-02 6.666922999999999946e-03
3.479999999999999760e-01 1.479734000000000084e-02 6.525564000000000191e-03
3.519999999999999796e-01 1.489311999999999928e-02 6.438153000000000278e-03
3.559999999999999831e-01 1.498888999999999951e-02 6.503639000000000295e-03
