0.000000000000000000e+00 1.603695999999999941e-03 3.872642999999999832e-03
4.000000000000000083e-03 1.381272999999999919e-03 3.898318000000000009e-03
8.000000000000000167e-03 1.343192999999999904e-03 3.908703999999999824e-03
1.200000000000000025e-02 1.421083999999999976e-03 3.908415000000000153e-03
1.600000000000000033e-02 1.459453000000000096e-03 4.035348999999999707e-03
2.000000000000000042e-02 1.646391999999999994e-03 3.993807000000000260e-03
2.400000000000000050e-02 1.557826999999999910e-03 3.857929999999999866e-03
2.800000000000000058e-02 1.307421000000000017e-03 3.980247999999999599e-03
3.200000000000000067e-02 1.493783000000000047e-03 3.903222000000000028e-03
3.599999999999999728e-02 1.481667000000000097e-03 3.903798999999999898e-03
4.000000000000000083e-02 1.402332999999999965e-03 3.939283000000000021e-03
4.399999999999999745e-02 1.505611000000000015e-03 3.918223999999999665e-03
4.800000000000000100e-02 1.524074000000000045e-03 3.853603000000000150e-03
5.199999999999999761e-02 1.516861999999999898e-03 3.901490999999999987e-03
5.600000000000000117e-02 1.527247000000000023e-03 3.950246000000000139e-03
5.999999999999999778e-02 1.501572000000000063e-03 3.937264000000000215e-03
6.400000000000000133e-02 1.406083000000000029e-03 3.965535000000000067e-03
6.800000000000000488e-02 1.390216000000000108e-03 3.956303999999999897e-03
7.199999999999999456e-02 1.447624999999999910e-03 3.973612999999999972e-03
7.599999999999999811e-02 1.571097000000000032e-03 3.931493999999999787e-03
8.000000000000000167e-02 1.571673999999999901e-03 3.898318000000000009e-03
8.400000000000000522e-02 1.476185000000000084e-03 3.979670999999999730e-03
8.799999999999999489e-02 1.561288999999999993e-03 3.941591000000000365e-03
9.199999999999999845e-02 1.583502000000000087e-03 3.914472999999999911e-03
9.600000000000000200e-02 1.554653999999999932e-03 3.916781000000000255e-03
1.000000000000000056e-01 1.645526999999999927e-03 3.884181999999999912e-03
1.039999999999999952e-01 1.616100999999999996e-03 3.802251999999999889e-03
1.079999999999999988e-01 1.423968999999999973e-03 3.969285999999999821e-03
1.120000000000000023e-01 1.543979999999999918e-03 3.865429999999999994e-03
1.160000000000000059e-01 1.507630000000000038e-03 3.842640000000000031e-03
1.199999999999999956e-01 1.532151999999999950e-03 3.929763000000000180e-03
1.239999999999999991e-01 1.498399000000000085e-03 3.989480000000000109e-03
1.280000000000000027e-01 1.452240999999999949e-03 4.113239999999999778e-03
1.320000000000000062e-01 1.572540000000000092e-03 4.012558999999999744e-03
1.360000000000000098e-01 1.541382999999999903e-03 3.812636999999999797e-03
1.400000000000000133e-01 1.449355999999999952e-03 3.849564000000000197e-03
1.439999999999999891e-01 1.479358999999999969e-03 3.792442999999999943e-03
1.479999999999999927e-01 1.349539999999999984e-03 3.897163999999999837e-03
1.519999999999999962e-01 1.332519000000000108e-03 4.028137000000000210e-03
1.559999999999999998e-01 1.471281000000000064e-03 3.980535999999999797e-03
1.600000000000000033e-01 1.569078000000000009e-03 3.947359999999999584e-03
1.640000000000000069e-01 1.537055999999999969e-03 3.958612000000000242e-03
1.680000000000000104e-01 1.446470999999999955e-03 3.846678999999999984e-03
1.719999999999999862e-01 1.404641000000000093e-03 3.829369999999999909e-03
1.759999999999999898e-01 1.439835999999999894e-03 3.868892000000000077e-03
1.799999999999999933e-01 1.503303000000000104e-03 3.971304999999999627e-03
1.839999999999999969e-01 1.586099000000000103e-03 3.922262000000000144e-03
1.880000000000000004e-01 1.546576000000000027e-03 3.879855000000000196e-03
1.920000000000000040e-01 1.368868000000000081e-03 3.958322999999999703e-03
1.960000000000000075e-01 1.389351000000000041e-03 4.041407000000000332e-03
2.000000000000000111e-01 1.548019000000000088e-03 4.039675999999999857e-03
2.039999999999999869e-01 1.606580999999999938e-03 3.945340999999999779e-03
2.079999999999999905e-01 1.567346999999999968e-03 3.842063000000000162e-03
2.119999999999999940e-01 1.355597999999999959e-03 3.834850999999999798e-03
2.159999999999999976e-01 1.257223999999999928e-03 3.887067000000000126e-03
2.200000000000000011e-01 1.320980000000000027e-03 3.860238000000000211e-03
2.240000000000000047e-01 1.480800999999999906e-03 3.951688000000000076e-03
2.280000000000000082e-01 1.671202000000000104e-03 4.032464000000000361e-03
2.320000000000000118e-01 1.886124999999999998e-03 3.919376999999999930e-03
2.359999999999999876e-01 2.181535000000000071e-03 3.812059999999999928e-03
2.399999999999999911e-01 2.634746999999999784e-03 3.821868999999999874e-03
2.439999999999999947e-01 3.028531000000000105e-03 3.911587999999999697e-03
2.479999999999999982e-01 3.430392999999999897e-03 3.933512999999999593e-03
2.520000000000000018e-01 3.413083999999999823e-03 3.886778000000000021e-03
2.560000000000000053e-01 2.855728000000000086e-03 3.915916000000000188e-03
2.600000000000000089e-01 2.297795000000000046e-03 3.858794999999999933e-03
2.640000000000000124e-01 1.756883000000000099e-03 3.894568000000000162e-03
2.680000000000000160e-01 1.538787000000000011e-03 4.060158999999999817e-03
