2072.000000 0.000000 0.000000
2135.000000 0.000000 0.309017
2199.898063 0.101937 0.587785
2250.321045 0.678955 0.809017
2252.777674 2.222326 0.951057
2238.938478 5.061522 1.000000
2197.843219 9.156781 0.951057
2150.015238 13.984762 0.809017
2080.313183 18.686817 0.587785
1999.744375 22.255625 0.309017
1929.112051 23.887949 0.000000
1863.749941 23.250059 -0.309017
1804.502084 20.497916 -0.587785
1766.782902 16.217098 -0.809017
1746.720797 11.279203 -0.951057
1754.430565 6.569435 -1.000000
1781.164671 2.835329 -0.951057
1817.503231 0.496769 -0.809017
1888.403096 -0.403096 -0.587785
1974.957193 0.042807 -0.309017
2048.449085 1.550915 -0.000000
2113.242025 3.757975 0.309017
2167.476667 6.523333 0.587785
2201.083629 9.916371 0.809017
2225.954031 14.045969 0.951057
2212.033637 18.966363 1.000000
2184.764380 24.235620 0.951057
2148.826994 29.173006 0.809017
2082.128243 32.871757 0.587785
2001.752013 34.247987 0.309017
1938.377642 32.622358 0.000000
1880.937088 28.062912 -0.309017
1827.872992 21.127008 -0.587785
1773.181458 12.818542 -0.809017
1743.678661 4.321339 -0.951057
1762.008202 -3.008202 -1.000000
1785.866485 -7.866485 -0.951057
1824.737260 -9.737260 -0.809017
1898.520605 -8.520605 -0.587785
1981.330041 -4.330041 -0.309017
2039.785907 2.214093 -0.000000
2123.904212 10.095788 0.309017
2194.069832 18.930168 0.587785
2230.863525 28.136475 0.809017
2231.946936 37.053064 0.951057
2228.055737 44.944263 1.000000
2208.760462 51.239538 0.951057
2171.920032 55.079968 0.809017
2113.483810 55.516190 0.587785
2047.270843 51.729157 0.309017
1974.464190 43.535810 0.000000
1924.576701 31.423299 -0.309017
1906.088883 16.911117 -0.587785
1893.889820 2.110180 -0.809017
1910.019409 -11.019409 -0.951057
1963.422330 -20.422330 -1.000000
2041.407366 -24.407366 -0.951057
2124.176028 -22.176028 -0.809017
2245.045954 -14.045954 -0.587785
2369.577673 -0.577673 -0.309017
2445.332773 16.667227 -0.000000
2535.843420 35.156580 0.309017
2617.521457 53.478543 0.587785
